Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method Of Operation Code,Method Of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location
WC,WISCONSIN CENTRAL LTD.,2021,1075097,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC107509720210628,21,06,,,,,,WC,WISCONSIN CENTRAL LTD.,1075097,21,06,,28,06/28/2021 12:00:00 AM,5:57 PM,12,Other impacts,0,0,0,0,MATTESON,,,GARY,45.40,18,IN,INDIANA,089,LAKE,4,81.0,2,Day,2,Cloudy,2,Yard,KIRK HUMP 14,1,,4,West,5,Single Car,Yes,,003,Estimated,003,0,2,Not Signaled,,Other Than Main Track,,,,,,,2,Remote control tower operation,TTZX,861512,001,Yes,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,11996,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",,,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",1,0,0,0,3,28,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.629483,-87.406394000000006,"ASSIGNMENT YKHS03-28 WAS PERFORMING HUMP OPERATIONS WHEN CAR TTZX861512 STALLED EN ROUTE TO KC16. ONCE THE SYSTEM RECOGNIZED THE STALL THE SUBSEQUENT CAR, STYX70162, WAS ALREADY ON TOP OF SWITCH 16, ELIMINATING STALL PROTECTION AND LEADING TO A SIDESWIPE. A REVIEW OF THE SYSTEM SHOWED NO MANIPULATION OF THE DTC RULING OUT HUMAN FACTOR AS A CAUSE. INVESTIGATION IS ONGOING. NO INJURIES OR DANGEROUSGOODS ISSUES RESULTED FROM THE INCIDENT.",Yard,1,No,No,3,WC1075097202106,WC1075097202106,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.406394 41.629483)
NICD,Northern Indiana Commuter Transportation District,2015,N1500012,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NICDN150001220150508,15,05,,,,,,NICD,Northern Indiana Commuter Transportation District,N1500012,15,05,,08,05/08/2015 12:00:00 AM,4:25 AM,13,Other (describe in narrative),0,0,0,0,SYSTEM,,,MICHIGAN CITY,32.2,18,IN,INDIANA,091,LA PORTE,4,58.0,4,Dark,1,Clear,2,Yard,MATERIAL TRACK,1,,4,West,6,Cut of cars,Yes,CAR,005,Estimated,005,0,1,Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,NICD,000308,001,No,,,000,,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14176,0,14176,H399,Other general switching rules (Provide detailed  description in narrative),,,H399,Other general switching rules (Provide detailed  description in narrative),1,,,,10,25,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.713205000000002,-86.864495000000005,EMPLOYEE WAS PULLING CONSIST WHEN HE RELEASED THE BRAKES HE ROLLED BACK A LITTLE BEFORE PULLING POWER AS HE STARTED WEST THE PAN ON THE CAR CAUGHT UP IN THE WIRE AND PULLED THE PANTOGRAPH DOWN.,Yard,1,No,No,1,NICDN1500012201505,NICDN1500012201505,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,,,,,,,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,POINT (-86.864495 41.713205)
NS,Norfolk Southern Railway Company,2023,154835,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS15483520231119,23,11,,,,,,NS,Norfolk Southern Railway Company,154835,23,11,,19,11/19/2023 12:00:00 AM,8:20 PM,12,Other impacts,25,1,0,0,ELKHART TERMINAL,,,ELKHART,CD422.,18,IN,INDIANA,039,ELKHART,4,25.0,4,Dark,1,Clear,2,Yard,RT 04,2,,4,West,7,Yard/switching,Yes,BE21,005,Recorded,005,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CR,831068,001,Yes,,,000,,,,No,3,0,0,0,0,0,0,0,0,0,53,0,64,0,0,3,0,2,0,0,12006,0,12006,H507,"Lateral drawbar force on curve excessive, car geometry (short car/long car combination)",,,H507,"Lateral drawbar force on curve excessive, car geometry (short car/long car combination)",1,0,0,0,7,50,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.677391999999998,-85.978437,"BE21 DERAILED 5 CARS WHILE SHOVING RT04 TO THE HUMP DUE TO LATERAL DRAWBAR FORCE ON CURVE EXCESSIVE,CAR GEOMETRY (SHORT CAR / LONG CAR COMBINATION).",Yard,2,1,1,1,NS154835202311,NS154835202311,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978437 41.677392)
NICD,Northern Indiana Commuter Transportation District,2024,N2400002,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NICDN240000220240114,24,01,,,,,,NICD,Northern Indiana Commuter Transportation District,N2400002,24,01,,14,01/14/2024 12:00:00 AM,12:30 PM,13,Other (describe in narrative),0,0,0,0,SYSTEM,,,GARY,58.8,18,IN,INDIANA,089,LAKE,4,-4.0,2,Day,1,Clear,1,Main,MAIN 2,4,.54148,,,6,Cut of cars,Yes,603,000,,000,0,1,Signaled,,Signal Indication,,,,,,,0,Not a remotely controlled operation,NICD,000013,001,No,,,000,No,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24141,0,24141,H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),,,H599,Other causes relating to train handling or makeup (Provide detailed description in narrative),1,0,1,0,6,,5,30,0,0,0,0,0,0,0,0,0,0,0,0,368,0,41.603867000000001,-87.339724000000004,EMPLOYEE DIDN'T FOLLOW PROCEDURE TO ELECTRICALLY ISOLATE THE PANTOGRAPH ON THE CAR WHICH CAUSED LIVEWIRE TO COME DOWN ON EQUIPMENT AND GROUND.,Main,4,No,No,1,NICDN2400002202401,NICDN2400002202401,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,,,,,,,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,POINT (-87.339724 41.603867)
WC,WISCONSIN CENTRAL LTD.,2024,1147194,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC114719420240326,24,03,,,,,,WC,WISCONSIN CENTRAL LTD.,1147194,24,03,,26,03/26/2024 12:00:00 AM,1:10 PM,12,Other impacts,6,0,0,0,MATTESON,,,GARY,45.4,18,IN,INDIANA,089,LAKE,4,49.0,2,Day,2,Cloudy,2,Yard,HUMP 40,1,,4,West,7,Yard/switching,Yes,OKHT,005,Estimated,005,2774,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,TILX,726845,004,No,,,000,,,,No,3,0,0,0,0,0,0,0,0,0,29,0,12,0,0,0,0,0,0,0,25000,0,25000,M599,Other miscellaneous causes (Provide detailed description in narrative),,,M599,Other miscellaneous causes (Provide detailed description in narrative),1,0,0,0,4,55,,,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,41.618605000000002,-87.368741,"DURING MORMAL HUMPING OPERATIONS, CAR TILX726845 AT THE WEST END WAS PUSHED OUT OF THE BOWLWAS PUSHED OUT OF THE BOWL INTO THE IRON PYTHON RESULTING IN A DE-TRUCKING INCIDENT, PUSHING THE WEST WHEELSET TOWARDS THE MIDDLE OF THE RAILCAR. CAUSE WAS DUE TO INERT RETARDERS INABILITY TO HOLD EMPTIES WITHONE HANDBRAKE APPLIED AND AN EXTRA HEAVY LOADED TANK CAR SWITCHED INTO IT. EMPLOYEE WAS CONDUCTINGOPERATIONS VIA REMOTE CONTROL AND WAS NOT IN THE LOCOMOTIVE.",Yard,1,No,No,1,WC1147194202403,WC1147194202403,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.368741 41.618605)
WC,WISCONSIN CENTRAL LTD.,2016,897238,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC89723820160809,16,08,,,,,,WC,WISCONSIN CENTRAL LTD.,897238,16,08,,09,08/09/2016 12:00:00 AM,5:30 AM,12,Other impacts,0,0,0,0,MATTESON,,,GARY,46.30,18,IN,INDIANA,089,LAKE,4,70.0,1,Dawn,1,Clear,2,Yard,TRACK KC30,1,,4,West,7,Yard/switching,Yes,YKPS,002,Estimated,016,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,EJE,000658,001,,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,17000,0,54860,S014,Computer system design error (vendor),,,S014,Computer system design error (vendor),1,0,1,0,9,30,9,30,0,1,0,0,0,0,0,0,0,1,0,1,OTH,000-000-000,41.616627999999999,-87.367188999999996,YKPS05-08 WAS IN THE PROCESS OF COUPLING TRACK KC30 WHEN IPBX 17581 WAS HUMPED INTO TRACK KC31. TRACK KC31 WAS A CLEAR TRACK AND THE CAR ROLLED OUT OF THE TRACK AT A SPEED OF 16MPH AND STRUCK LOCOMOTIVE EJE 658 ON THE YKPS05-08 JOB DERAILING THE CAR AND DAMAGING THE LOCOMOTIVE. THE ENGINEER SUSTAINED BACK INJURIES IN THE IMPACT. INVESTIGATION FOUND THE GROUP SPEED WAS TOO HIGH FOR THE CAR BECAUSETHE SYSTEM CLASSIFIED THE WEIGHT CLASS OF THE CAR AS A LIGHT WEIGHT CLASS IN ERROR. USING THE LIGHTWEIGHT CLASS INSTEAD OF THE EXTRA-HEAVY PARAMETERS RESULTED IN THE CALCULATION OF THE HIGHER GROUP SPEED AND THE CAR WENT THROUGH THE RETARDER AND OUT THE END OF THE TRACK. IPBX 1581 WAS A LOADED ACIDCAR AND THERE WERE NO LEAKS OR EXPOSURES. THE FUEL TANK ON THE LOCOMOTIVE WAS PUNCTURED WITH A LOSSOF 1500-2000 GALLONS OF FUEL.,Yard,1,No,No,3,WC897238201608,WC897238201608,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.367189 41.616628)
WC,WISCONSIN CENTRAL LTD.,2020,1024689,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC102468920200123,20,01,,,,,,WC,WISCONSIN CENTRAL LTD.,1024689,20,01,,23,01/23/2020 12:00:00 AM,1:30 AM,04,Side collision,26,8,0,0,MATTESON,,,GARY,46.10,18,IN,INDIANA,089,LAKE,4,31.0,4,Dark,6,Snow,2,Yard,TR MATTESON 0.55 KC3,1,,3,East,7,Yard/switching,Yes,GTW4,005,Estimated,005,3408,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,FHRX,030499,002,No,,,000,,0,0,No,2,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,24100,0,95000,H099,"Use of brakes, other (Provide detailed description in narrative)",H018,Failure to properly secure hand brake on car(s) (railroad  employee),H099,"Use of brakes, other (Provide detailed description in narrative)",1,0,1,0,6,30,6,30,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.626900999999997,-87.419051999999994,YKPS04 PULLED WEST OUT OF KC32 TO DOUBLE BACK TO TAIL END OF KC25. THE CONDUCTOR KNOCKED OFF THE BRAKES WHILE WALKING PAST CARS IN KC25. THE CARS THEN ROLLED WEST AND SIDE SWIPED CARS BEING PULLED OUTOF KC32 CAUSING TWO CARS IN KC25 TO DERAIL.,Yard,1,No,No,1,WC1024689202001,WC1024689202001,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.419052 41.626901)
NICD,Northern Indiana Commuter Transportation District,2017,N1700033,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NICDN170003320171010,17,10,,,,,,NICD,Northern Indiana Commuter Transportation District,N1700033,17,10,,10,10/10/2017 12:00:00 AM,6:45 AM,13,Other (describe in narrative),0,0,0,0,SYSTEM,,,NEW CARLISLE,19.1,18,IN,INDIANA,141,ST JOSEPH,4,60.0,1,Dawn,1,Clear,1,Main,MAIN,1,50.00,3,East,3,Commuter Train - Pulling,Yes,403,015,Estimated,015,0,1,Signaled,,Signal Indication,D,Automatic Block Signals System,,,,,0,Not a remotely controlled operation,NICD,000201,001,Yes,,,000,,,,Yes,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,32933,5719,38652,T404,Catenary system defect,,,T404,Catenary system defect,1,,1,,,30,,30,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.716732999999998,-86.602626000000001,ENGINEER DIDN'T NOTICE ANY ODD WIRE PROBLEMS B END PANTAGRAPH CUAGHT TROLLEY WIRE WHICH HAD CAME LOOSE AND WAS HANGING DOWN PULLING ABOUT 6 SPANS OF TROLLEY WIRE DOWN.,Main,1,No,No,1,NICDN1700033201710,NICDN1700033201710,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,,,,,,,Passenger (Formerly Commuter),,SMT-4 - CPKC/CP/CN/CCD,NICD,Northern Indiana Commuter Transportation District,Not Assigned,POINT (-86.602626 41.716733)
WC,WISCONSIN CENTRAL LTD.,2021,1058574,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC105857420210111,21,01,,,,,,WC,WISCONSIN CENTRAL LTD.,1058574,21,01,,11,01/11/2021 12:00:00 AM,4:55 PM,04,Side collision,0,0,0,0,MATTESON,,,GARY,46.00,18,IN,INDIANA,089,LAKE,4,27.0,4,Dark,1,Clear,2,Yard,KS03,1,,4,West,8,Light loco(s),Yes,YKP5,002,Estimated,005,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CN,004805,001,,,,000,,0,0,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7327,149,32713,H607,Failure to comply with restricted speed or its equivalent not in connection with a block or interloc,,,H607,Failure to comply with restricted speed or its equivalent not in connection with a block or interloc,1,0,1,0,10,55,10,55,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.629772000000003,-87.405683999999994,CREW OF YKPS03 CUT AWAY FROM K503 AND WAS TOLD TO POKE OUT 1ST LEAD TO 2ND LEAD AND TIE DOWN. AS THEY PULLED AHEAD THEY SIDE SWIPED A49191-11 OPERATING OUT OF K501.,Yard,1,No,No,1,WC1058574202101,WC1058574202101,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.405684 41.629772)
NS,Norfolk Southern Railway Company,2024,156526,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS15652620240430,24,04,,,,,,NS,Norfolk Southern Railway Company,156526,24,04,,30,04/30/2024 12:00:00 AM,1:57 PM,01,Derailment,0,0,0,0,DETROIT HUNTINGTON,,,NEW HAVEN,D142.8,18,IN,INDIANA,003,ALLEN,4,72.0,2,Day,1,Clear,2,Yard,SNAKE TRACK,1,,4,West,1,Freight Train,Yes,197L,004,Recorded,004,11376,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,KLRX,002840,029,No,,,000,,0,0,No,2,0,0,0,0,0,0,0,0,0,81,0,57,0,0,0,0,6,0,0,13067,1950,15017,H503,"Buffing or slack action excessive, train handling",,,H503,"Buffing or slack action excessive, train handling",1,0,1,0,1,27,1,27,0,0,0,0,0,0,0,0,0,0,0,0,9878,1,41.071573999999998,-85.066085999999999,NS TRAIN 197L030 PULLING DERAILED SIX EMPTY CARS DUE TO BUFF FORCES CAUSED BY EXCESSIVE USE OF DYNAMIC AND AUTOMATIC BRAKE USED IN CONJUNCTION. THERE WERE NO INJURIES.,Yard,1,1,1,1,NS156526202404,NS156526202404,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.066086 41.071574)
WC,WISCONSIN CENTRAL LTD.,2022,1120794,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC112079420221214,22,12,,,,,,WC,WISCONSIN CENTRAL LTD.,1120794,22,12,,14,12/14/2022 12:00:00 AM,9:44 PM,04,Side collision,3,1,0,0,MATTESON,,,GARY,46.6,18,IN,INDIANA,089,LAKE,4,37.0,4,Dark,3,Rain,2,Yard,KC48,1,,4,West,1,Freight Train,Yes,A497,000,Recorded,005,384,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,UTLX,685190,002,No,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,5,0,0,21341,17846,48137,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",,,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",1,0,1,0,5,40,5,40,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.629815000000001,-87.412032999999994,"DURING NORMAL HUMPING OPERATIONS, SINGLE LOADED TANK CAR UTLX 954669 PUNCHED OUT OF KC43 AND RAN INTO THE SIDE OF TRAIN A497.",Yard,1,No,No,3,WC1120794202212,WC1120794202212,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.412033 41.629815)
WC,WISCONSIN CENTRAL LTD.,2019,1000787,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC100078720190513,19,05,,,,,,WC,WISCONSIN CENTRAL LTD.,1000787,19,05,,13,05/13/2019 12:00:00 AM,3:45 PM,04,Side collision,0,0,0,0,MATTESON,,,GARY,46.20,18,IN,INDIANA,089,LAKE,4,55.0,2,Day,1,Clear,2,Yard,TR MATTESON 0.28 KL1,1,60.90,4,West,8,Light loco(s),Yes,YARD,004,Estimated,005,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CN,003209,001,,,,000,,0,0,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,14000,H516,Failure to properly cut-in brake valves on locomotives (H007),H309,Failure to stretch cars before shoving,H516,Failure to properly cut-in brake valves on locomotives (H007),1,0,1,0,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,,000-000-000,41.626099000000004,-87.410920000000004,"CN3209 AND CREX1508 WERE SHOVED OFF THE SOUTH PIT GOING WEST, AND WERE NOT COUPLED INTO THE SHOVINGUNIT CN2658. CN3209 AND CREX1508 ROLLED DOWN THE SOUTH TRK CAUSING CN3209 TO COLLIDE.",Yard,1,No,No,1,WC1000787201905,WC1000787201905,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.41092 41.626099)
IHB,Indiana Harbor Belt Railroad Company,2015,2142,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=IHB214220150906,15,09,,,,,,IHB,Indiana Harbor Belt Railroad Company,2142,15,09,,06,09/06/2015 12:00:00 AM,4:00 AM,12,Other impacts,0,0,0,0,SYSTEM,,,HAMMOND,4.0,18,IN,INDIANA,089,LAKE,4,70.0,4,Dark,1,Clear,2,Yard,GR13,1,,3,East,7,Yard/switching,Yes,KG52,004,Estimated,004,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,TTGX,971016,006,Yes,,,000,,0,0,No,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,26041,0,26041,H302,Cars left foul,,,H302,Cars left foul,1,0,1,0,5,25,5,25,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.612181,-87.498636000000005,"RUN 332 TAILED CUT OF CARS INTO GR20 AND LET CARS HANG ON 4 LEAD.  RUN 332 JOB'S FIRST SHOVE WAS TOWARDS GR13, CARS LEFT HANGING ON 4 LEAD WERE NOT IN CLEAR CAUSING CARS TO CORNER WHEN THEY SHOVED TOWARDS GR13.  EQUIPMENT TAILED DOWN 4 LEAD INTO GR20 LEFT HANGING ON 4 LEAD. CARS IN FOUL OF GR13. COSTS ENTERED 09/08/2015.",Yard,1,3,3,1,IHB2142201509,IHB2142201509,Shortline,Class 3,SMT-8 - Short Line West,IHB,Indiana Harbor Belt Railroad Company,Not Assigned,,,,,,,Shortline,Class 3,SMT-8 - Short Line West,IHB,Indiana Harbor Belt Railroad Company,Not Assigned,POINT (-87.498636 41.612181)
WC,WISCONSIN CENTRAL LTD.,2017,940074,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC94007420171026,17,10,,,,,,WC,WISCONSIN CENTRAL LTD.,940074,17,10,,26,10/26/2017 12:00:00 AM,6:32 AM,01,Derailment,30,0,0,0,MATTESON,,,GARY,46.20,18,IN,INDIANA,089,LAKE,4,37.0,1,Dawn,1,Clear,2,Yard,HUMP LADDER TRACK,1,,2,South,7,Yard/switching,Yes,YKHS,009,Recorded,009,11054,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,BCOL,730390,097,Yes,,,000,,,,No,3,0,0,0,0,0,0,0,0,0,73,0,53,0,0,1,0,0,0,0,20000,13060,33060,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",,,S016,"Classification yard automatic control system - Inadequate or insufficient control  (e.g., automatic",1,0,0,0,6,31,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.613593999999999,-87.359014999999999,"REMOTE JOB, YKHS01, WAS PERFORMING NORMAL HUMPING OPERATIONS IN KIRK YARD. BCOL 73038 WAS LINED TO GO TO KC15 AND WHILE GOING OVER SWITCH 17 THE SWITCH THREW UNDER THE CAR. THE LEAD SET OF WHEELS WENTTOWARD KC15 WHILE THE REAR SET WENT TOWARD KC32 CAUSING THE CAR TO DERAIL IN THE RETARDER. HS 3160WAS HUMPED AND RAN INTO BCOL 730348 FOLLOWED BY BCOL 73039 RUNNING INTO HS 3160. BCOL 730348 WAS THEONLY CAR THAT DERAILED, THOUGH HS 3160 AND BCOL 730390 SUSTAINED DAMAGE. IT WAS FOUND THAT THERE WAS AN ISSUE THE CLASSIFICATION YARD CONTROL SYSTEM WHICH CAUSED THE FIRST CAR TO DERAIL AND SUBSEQUENT CARS TO BE DAMAGED.",Yard,1,No,No,1,WC940074201710,WC940074201710,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,Switching and Terminal,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.359015 41.613594)
